Malzeme,Malzeme Açıklaması,Satınalma Açık.,Dönem Başı Miktar,Dönem Başı Tutar,Dönem Giriş Miktar,Dönem Giriş Tutar,Dönem Çıkış Miktar,Dönem Çıkış Tutar,Dönem Miktar,Dönem Tutar,Dönem Sonu Miktar,Dönem Sonu Tutar,Marka,depo
17J0537,MNSY  20*125  MİNİ SİLİNDİR MAG,4066306,5,"2,697.82",15,"8,541.73",15,"8,347.01",0,194.72,5,"2,892.54",MAG,MERKEZ
17J0538,MNSY  20*160  MİNİ SİLİNDİR MAG,4066307,4,737.24,13,"2,922.24",13,"2,765.14",0,157.1,4,894.33,MAG,MERKEZ
17J0539,MNSY  20*200  MİNİ SİLİNDİR MAG,4066308,3,"3,450.83",55,"68,184.39",46,"56,289.67",9,"11,894.72",12,"15,345.55",MAG,MERKEZ
17J0540,MNSY  25* 10  MİNİ SİLİNDİR MAG,4066400,4,467.44,14,"1,723.15",13,"1,567.14",1,156.01,5,623.45,MAG,MERKEZ
17J0541,MNSY  25* 25  MİNİ SİLİNDİR MAG,4066401,6,"3,705.69",7,"6,198.86",13,"9,904.56",-6,"-3,705.70",0,-0.01,MAG,MERKEZ
17J0542,MNSY  25* 40  MİNİ SİLİNDİR MAG,4066402,4,"2,470.49",12,"13,006.29",14,"13,252.28",-2,-245.99,2,"2,224.50",MAG,MERKEZ
17J0543,MNSY  25* 50  MİNİ SİLİNDİR MAG,4066403,10,"7,305.88",47,"59,405.65",49,"56,163.61",-2,"3,242.04",8,"10,547.91",MAG,MERKEZ
17J0544,MNSY  25* 80  MİNİ SİLİNDİR MAG,4066404,10,"4,483.37",24,"19,291.62",28,"16,888.58",-4,"2,403.04",6,"6,886.40",MAG,MERKEZ
17J0545,MNSY  25*100  MİNİ SİLİNDİR MAG,4066405,2,"1,793.04",69,"89,658.42",59,"75,217.18",10,"14,441.25",12,"16,234.28",MAG,MERKEZ
17J0546,MNSY  25*125  MİNİ SİLİNDİR MAG,4066406,6,"5,695.40",11,"11,003.94",14,"13,646.11",-3,"-2,642.17",3,"3,053.24",MAG,MERKEZ
17J0547,MNSY  25*160  MİNİ SİLİNDİR MAG,4066407,6,"5,379.78",35,"48,290.35",32,"41,011.71",3,"7,278.64",9,"12,658.42",MAG,MERKEZ
17J0548,MNSY  25*200  MİNİ SİLİNDİR MAG,4066408,6,"2,997.09",19,"26,888.72",22,"25,343.40",-3,"1,545.32",3,"4,542.40",MAG,MERKEZ
17J0549,MNSY  32*  25 PN.SİLİNDİR MAG,4411001,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0550,MNSY  32*  50 PN.SİLİNDİR MAG,4411002,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0552,MNSY  32* 100 PN.SİLİNDİR MAG,4411004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0553,MNSY  32* 125 PN.SİLİNDİR MAG,4411005,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0554,MNSY  32* 160 PN.SİLİNDİR MAG,4411006,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0555,MNSY  32* 200 PN.SİLİNDİR MAG,4411007,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0556,MNSY  32* 250 PN.SİLİNDİR MAG,4411008,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0558,MNSY  32* 400 PN.SİLİNDİR MAG,4411010,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0559,MNSY  32* 500 PN.SİLİNDİR MAG,4411011,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0560,MNSY  40*  25 PN.SİLİNDİR MAG,4431001,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0561,MNSY  40*  50 PN.SİLİNDİR MAG,4431002,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0562,MNSY  40*  80 PN.SİLİNDİR MAG,4431003,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0563,MNSY  40* 100 PN.SİLİNDİR MAG,4431004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0566,MNSY  40* 200 PN.SİLİNDİR MAG,4431007,0,0,2,"3,396.45",2,"3,396.45",0,0,0,0,MAG,MERKEZ
17J0568,MNSY  40* 300 PN.SİLİNDİR MAG,4431009,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0569,MNSY  40* 400 PN.SİLİNDİR MAG,4431010,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0572,MNSY  50*  50 PN.SİLİNDİR MAG,4451002,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0573,MNSY  50*  80 PN.SİLİNDİR MAG,4451003,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0574,MNSY  50* 100 PN.SİLİNDİR MAG,4451004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0576,MNSY  50* 160 PN.SİLİNDİR MAG,4451006,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0577,MNSY  50* 200 PN.SİLİNDİR MAG,4451007,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0579,MNSY  50* 300 PN.SİLİNDİR MAG,4451009,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0580,MNSY  50* 400 PN.SİLİNDİR MAG,4451010,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0583,MNSY  63*  50 PN.SİLİNDİR MAG,4471002,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0584,MNSY  63*  80 PN.SİLİNDİR MAG,4471003,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0585,MNSY  63* 100 PN.SİLİNDİR MAG,4471004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0586,MNSY  63* 125 PN.SİLİNDİR MAG,4471005,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0587,MNSY  63* 160 PN.SİLİNDİR MAG,4471006,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0588,MNSY  63* 200 PN.SİLİNDİR MAG,4471007,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0589,MNSY  63* 250 PN.SİLİNDİR MAG,4471008,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0590,MNSY  63* 300 PN.SİLİNDİR MAG,4471009,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0591,MNSY  63* 400 PN.SİLİNDİR MAG,4471010,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0592,MNSY  63* 500 PN.SİLİNDİR MAG,4471011,0,0,2,"5,466.04",2,"5,466.04",0,0,0,0,MAG,MERKEZ
17J0594,MNSY  80*  50 PN.SİLİNDİR MAG,4491002,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0595,MNSY  80*  80 PN.SİLİNDİR MAG,4491003,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0596,MNSY  80* 100 PN.SİLİNDİR MAG,4491004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0597,MNSY  80* 125 PN.SİLİNDİR MAG,4491005,0,0,1,"3,150.94",1,"3,150.94",0,0,0,0,MAG,MERKEZ
17J0599,MNSY  80* 200 PN.SİLİNDİR MAG,4491007,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0603,MNSY  80* 500 PN.SİLİNDİR MAG,4491011,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0605,MNSY 100*  50 PN.SİLİNDİR MAG,4511002,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0607,MNSY 100* 100 PN.SİLİNDİR MAG,4511004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0610,MNSY 100* 200 PN.SİLİNDİR MAG,4511007,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0611,MNSY 100* 250 PN.SİLİNDİR MAG,4511008,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0612,MNSY 100* 300 PN.SİLİNDİR MAG,4511009,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0614,MNSY 100* 500 PN.SİLİNDİR MAG,4511011,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0615,MNSY 125*  50 PN.SİLİNDİR MAG,4521001,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0618,MNSY 125* 200 PN.SİLİNDİR MAG,4521004,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0762,MNSY 32 *  390 PN.SİLİNDİR MAG,4870022,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0775,MNSY 100* 450 PN.SİLİNDİR MAG,4875008,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0801,MNSY 32* 200 ÇİFT KONTRA SOMUNLU,04870019-BAŞKAL,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0809,MNSY  50* 160 ÇİFT KONTRA SOMUNLU,04872027-BAŞKAL,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0810,MNSY  50* 300 ÇİFT KONTRA SOMUNLU,04872030-BAŞKAL,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0844,MNSY  40* 120 ÇİFT KONTRA SOMUNLU,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0847,MNSY 32* 250 ÇİFT KONTRA SOMUNLU,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0849,MNSY 125* 150 PN.SİLİNDİR MAG,4876022,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0865,MNSY 160*100 PN.SİLİNDİR MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0891,MNSY  32*750 PN.SİLİNDİR MAG,4870005,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0904,MNSY  80* 390 PN.SİLİNDİR MAG,4874041,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J0919,MNSY  32*1000 PN.SİLİNDİR MAG,4870014,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1067,MNSY 50* 65 PN.SİLİNDİR MAG,4872036,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1200,MNSY  40* 600 PN.SİLİNDİR MAG,4871012,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1213,MNSY 63 * 650 PN.MANY.SİLİNDİR MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1214,MNSY 40 *  180 PN.MANY.SİLİNDİR MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1219,MNSY 80* 530 PN.SİLİNDİR MAG,4874046,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1274,MNSY  50* 350 PN.SİLİNDİR MAG,4872024,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1284,MNSY  40* 120 L1:+0-1B:44MM ÇİFT.KNT.MAG,4871026,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1327,MNSY  25*250  MİNİ SİLİNDİR MAG,4066409,8,"6,578.29",18,"24,025.51",21,"23,507.46",-3,518.05,5,"7,096.34",MAG,MERKEZ
17J1341,MNSY  80* 750 PN.SİLİNDİR MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1420,MNSY  20-380,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1430,MNSY  20*250  MİNİ SİLİNDİR MAG,4066309,6,"1,157.56",18,"3,665.02",18,"3,581.47",0,83.55,6,"1,241.11",MAG,MERKEZ
17J1453,MNSY 25*350 PN SİLİNDİR,4803092,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1455,MNSY  63* 140 PN.SİLİNDİR MAG,4873009,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1462,MNSY  63* 70  PN.SİLİNDİR MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1482,MNSY  32* 600 PNÖM.SİL.MAG,4870038,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1495,MNSY 25* 300 MİNİ SİLİNDİR MAG,4066410,4,"2,877.06",17,"27,007.05",19,"26,596.30",-2,410.75,2,"3,287.81",MAG,MERKEZ
17J1592,MNSY  25* 60 PN.SİLİNDİR MAG,4803087,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1627,MNSY  20* 70 MANYETİK YASTIKLI SİLİNDİR,4802086,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1754,MNSY 25*310 PN SİLİNDİR,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1780,MNSY  25*500 PN.SİLİNDİR MAG,4066412,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J1806,MNSY  20*300  MİNİ SİLİNDİR MAG,4066310,3,319.9,9,"1,012.88",9,989.79,0,23.09,3,342.99,MAG,MERKEZ
17J1807,MNSY  16* 60 MANYETİK SİLİNDİR MAG,4801050,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2119,MNSY 25*150 MANYETİK YASTIKLI SİLİNDİR,4803110,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2342,MNSY  63* 700 PN.SİLİNDİR MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2345,MNSY  25* 550 PN.SİLİNDİR MAG,4803116,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2403,MNSY  20* 30,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2432,MNSY  16*300  MİNİ SİLİNDİR MAG,4066210,4,307.73,12,974.33,12,952.12,0,22.21,4,329.94,MAG,MERKEZ
17J2433,MNSY  20*400  MİNİ SİLİNDİR MAG,4066311,4,"1,694.98",12,"5,366.59",12,"5,244.25",0,122.34,4,"1,817.31",MAG,MERKEZ
17J2492,MNSY  50* 1000 PN.SİLİNDİR MAG,4872042,0,0,3,"10,378.48",3,"10,378.48",0,0,0,0,MAG,MERKEZ
17J2526,MNSY  25*35   MM  PNÖM.SİL.,4803121,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2549,MNSY  40* 200 A:200 B:27 D1:M16*2,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2578,MNSY  40* 40 PN.SİLİNDİR MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2583,MNSY  50* 700 PN.SİLİNDİR MAG,4872044,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2601,MNSY  50* 370 PN.SİLİNDİR MAG,4872045,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2660,MNSY 100*180 PN.MAN.YAST.SİLİNDİR MAG,4875025,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2675,MNSY  16*250  MİNİ SİLİNDİR MAG,4066209,12,"1,631.17",36,"5,164.57",36,"5,046.84",0,117.73,12,"1,748.90",MAG,MERKEZ
17J2685,"MNSY  40* 125 M14X1,5 PN.SİLİNDİR MAG",4871029,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2692,MNSY  20* 60 MANY.YAST.KALEM SİL.MAG,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2909,MNSY  80* 905 PN.SİLİNDİR MAG,MNSY  80* 905 PN.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2948,MNSY  20-80  MİNİ SİLİNDİR MAG M8-1ÖZEL MİL,mag,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J2949,MNSY  50* 20 PN.SİLİNDİR MAG,4872046,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J3211,MNSY  25-360  MİNİ SİLİNDİR MAG,4803141,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J3252,MNSY  50* 750 PN.SİLİNDİR MAG,MNSY  50* 750 PN.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J3278,MNSY 40* 1150 PN.SİLİNDİR MAG,MNSY 40* 1150 PN.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J3344,MNSY 100* 950 PN.SİLİNDİR MAG,MNSY 100* 950 PN.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J3383,MNSY  40* 900 PN.SİLİNDİR MAG,4871033,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J3384,MNSY  32* 450 PN.SİLİNDİR MAG,MNSY  32* 450 PN.SİLİNDİR MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J3642,MNSY  16*200  MİNİ SİLİNDİR MAG + AB,mag,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17J3649,MNSY  80* 236 PN.SİLİNDİR MAG,4874024,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0632,KNS  20* 5 PN.SİLİNDİR MAG,4550101,11,414.36,30,"1,198.50",31,"1,208.81",-1,-10.31,10,404.04,MAG,MERKEZ
17K0633,KNS  20*10 PN.SİLİNDİR MAG,4550102,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0634,KNS  20*15 PN.SİLİNDİR MAG,4550103,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0635,KNS  20*25 PN.SİLİNDİR MAG,4550104,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,MERKEZ
17K0636,KNS  20*40 PN.SİLİNDİR MAG,4550105,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0637,KNS  20*50 PN.SİLİNDİR MAG,4550106,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,MERKEZ
17K0638,KNS  25* 5 PN.SİLİNDİR MAG,4550201,11,439.85,21,888.43,25,"1,028.11",-4,-139.68,7,300.17,MAG,MERKEZ
17K0639,KNS  25* 10 PN.SİLİNDİR MAG,4550202,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0640,KNS  25* 15 PN.SİLİNDİR MAG,4550203,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,MERKEZ
17K0641,KNS  25* 25 PN.SİLİNDİR MAG,4550204,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,MERKEZ
17K0642,KNS  32* 10 PN.SİLİNDİR MAG,4551002,13,"4,703.72",53,"38,559.68",58,"36,957.92",-5,"1,601.76",8,"6,305.49",MAG,MERKEZ
17K0643,KNS  32* 15 PN.SİLİNDİR MAG,4551003,9,"4,473.77",45,"30,955.55",48,"30,956.09",-3,-0.54,6,"4,473.23",MAG,MERKEZ
17K0644,KNS  32* 25 PN.SİLİNDİR MAG,4551005,13,"6,942.40",42,"30,986.06",53,"36,396.81",-11,"-5,410.76",2,"1,531.65",MAG,MERKEZ
17K0645,KNS  32* 40 PN.SİLİNDİR MAG,4551008,3,"1,494.99",25,"17,035.91",24,"15,714.74",1,"1,321.17",4,"2,816.15",MAG,MERKEZ
17K0646,KNS  32* 50 PN.SİLİNDİR MAG,4551010,10,"5,200.89",33,"24,067.52",35,"23,528.75",-2,538.77,8,"5,739.66",MAG,MERKEZ
17K0647,KNS  40* 10 PN.SİLİNDİR MAG,4553002,13,"9,019.84",43,"35,145.40",47,"36,654.26",-4,"-1,508.86",9,"7,510.98",MAG,MERKEZ
17K0648,KNS  40* 15 PN.SİLİNDİR MAG,4553003,16,"5,681.61",33,"15,451.89",43,"17,756.76",-10,"-2,304.87",6,"3,376.74",MAG,MERKEZ
17K0649,KNS  40* 25 PN.SİLİNDİR MAG,4553005,11,"6,147.16",52,"41,847.40",51,"37,775.58",1,"4,071.81",12,"10,218.97",MAG,MERKEZ
17K0650,KNS  40* 40 PN.SİLİNDİR MAG,4553008,7,"1,209.79",20,"3,640.68",21,"3,738.66",-1,-97.98,6,"1,111.81",MAG,MERKEZ
17K0651,KNS  40* 50 PN.SİLİNDİR MAG,4553010,11,"8,433.88",94,"81,002.78",95,"80,541.44",-1,461.35,10,"8,895.23",MAG,MERKEZ
17K0652,KNS  50* 10 PN.SİLİNDİR MAG,4555002,16,"8,360.06",124,"105,427.92",129,"103,680.19",-5,"1,747.74",11,"10,107.80",MAG,MERKEZ
17K0653,KNS  50* 15 PN.SİLİNDİR MAG,4555003,9,"5,335.97",31,"29,186.01",35,"29,579.47",-4,-393.46,5,"4,942.51",MAG,MERKEZ
17K0654,KNS  50* 25 PN.SİLİNDİR MAG,4555005,10,"7,773.55",50,"50,037.45",50,"47,443.37",0,"2,594.07",10,"10,367.63",MAG,MERKEZ
17K0655,KNS  50* 40 PN.SİLİNDİR MAG,4555008,4,"2,461.15",18,"16,465.84",18,"14,370.49",0,"2,095.35",4,"4,556.49",MAG,MERKEZ
17K0656,KNS  50* 50 PN.SİLİNDİR MAG,4555010,9,"6,824.05",47,"50,722.66",49,"49,395.17",-2,"1,327.49",7,"8,151.54",MAG,MERKEZ
17K0657,KNS  63* 10 PN.SİLİNDİR MAG,4557002,16,"11,960.79",72,"79,946.57",81,"83,835.02",-9,"-3,888.45",7,"8,072.34",MAG,MERKEZ
17K0658,KNS  63* 15 PN.SİLİNDİR MAG,4557003,10,"9,448.57",36,"38,036.89",40,"41,055.28",-4,"-3,018.38",6,"6,430.19",MAG,MERKEZ
17K0659,KNS  63* 25 PN.SİLİNDİR MAG,4557005,11,"8,553.67",34,"42,899.19",37,"41,462.58",-3,"1,436.61",8,"9,990.28",MAG,MERKEZ
17K0660,KNS  63* 40 PN.SİLİNDİR MAG,4557008,4,"2,828.50",12,"8,955.48",12,"8,751.33",0,204.15,4,"3,032.65",MAG,MERKEZ
17K0661,KNS  63* 50 PN.SİLİNDİR MAG,4557010,6,"6,178.14",21,"26,204.28",23,"28,259.69",-2,"-2,055.41",4,"4,122.73",MAG,MERKEZ
17K0662,KNS  80* 10 PN.SİLİNDİR MAG,4559002,4,"3,339.40",20,"31,520.63",19,"26,165.22",1,"5,355.41",5,"8,694.81",MAG,MERKEZ
17K0663,KNS  80* 15 PN.SİLİNDİR MAG,4559003,9,"2,084.23",27,"6,622.34",27,"6,471.25",0,151.1,9,"2,235.33",MAG,MERKEZ
17K0664,KNS  80* 25 PN.SİLİNDİR MAG,4559005,11,"9,873.52",22,"36,774.20",27,"36,752.10",-5,22.1,6,"9,895.63",MAG,MERKEZ
17K0665,KNS  80* 40 PN.SİLİNDİR MAG,4559008,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0666,KNS  80* 50 PN.SİLİNDİR MAG,4559010,6,"6,464.11",22,"35,346.60",23,"34,039.79",-1,"1,306.81",5,"7,770.92",MAG,MERKEZ
17K0667,KNS 100* 10 PN.SİLİNDİR MAG,4561002,4,"3,037.05",12,"9,652.65",12,"9,432.39",0,220.26,4,"3,257.30",MAG,MERKEZ
17K0668,KNS 100* 15 PN.SİLİNDİR MAG,4561003,11,"1,180.39",33,"3,756.21",33,"3,670.48",0,85.74,11,"1,266.12",MAG,MERKEZ
17K0669,KNS 100* 25 PN.SİLİNDİR MAG,4561005,5,"7,329.22",13,"20,174.65",15,"22,787.00",-2,"-2,612.35",3,"4,716.87",MAG,MERKEZ
17K0670,KNS 100* 40 PN.SİLİNDİR MAG,4561008,3,"2,311.27",9,"7,317.89",9,"7,151.07",0,166.82,3,"2,478.09",MAG,MERKEZ
17K0671,KNS 100* 50 PN.SİLİNDİR MAG,4561010,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0673,KNS 100* 50 PN.SİLİNDİR MAG,4561010,3,"1,210.06",9,"3,848.62",9,"3,760.79",0,87.83,3,"1,297.89",MAG,MERKEZ
17K0764,KNS  80*100 PN.SİLİNDİR MAG,4894018,0,0,8,"27,351.98",6,"20,312.86",2,"7,039.12",2,"7,039.12",MAG,MERKEZ
17K0771,KNS  40* 80 PN.SİLİNDİR MAG,4891009,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0777,KNS  50* 80 PN.SİLİNDİR MAG,4892021,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0822,KNS 25* 50 PN.SİLİNDİR MAG,4550206,0,-0.01,0,0,0,0,0,0,0,-0.01,MAG,MERKEZ
17K0828,KNS 63*20 PN.SİLİNDİR MAG,4893017,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0871,KNS  50* 20 PN.SİLİNDİR MAG,4892017,0,0,2,"2,505.78",2,"2,505.78",0,0,0,0,MAG,MERKEZ
17K0874,KNS  32* 10 ÇİFT MİLLİ PN.SİLİNDİR MAG,4890039,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0880,KNS  80*5  PN.SİLİNDİR.MAG.,4894019,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K0914,KNS 63-5 MM PNÖM.SİL.,MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1065,KNS  40* 120 PN.SİLİNDİR MAG,4891045,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1066,KNS  40*150 PN.SİLİNDİR MAG,17K1066,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1077,KNS 40 * 25 VİTON KEÇELİ SİLİNDİR MAG,4891056,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1080,KNS  32 * 25 VİTON KEÇELİ PN.SİL.MAG,4890028,0,0,1,"1,503.04",1,"1,503.04",0,0,0,0,MAG,MERKEZ
17K1117,KNS 32 *  45 PN.SİLİNDİR MAG,4890082,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1187,KNS  32* 5 PN.SİLİNDİR MAG,4890006,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1220,KNS 32* 70 KISA STROK SİLİNDİR MAG,4890029,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1325,KNS 100*25 M20 ERKEK B:25MM,4895011,0,0,2,"6,388.67",2,"6,388.67",0,0,0,0,MAG,MERKEZ
17K1381,KNS 25*180 ÖZEL,4889009,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1389,KNS  32*20 ÖZEL PNÖMATİK PİSTON,4890114,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1492,"KNS 100*30 G-F 311m ERK.DİŞ M20X1,5 D:50",MAG,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1637,"KNS  63*  10 ERKEK DİŞLİ M 12-1,25",4893062,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1654,KNS  40* 35 PN.SİLİNDİR MAG,4891021,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1771,KNS 100*110 PN.SİLİNDİR MAG,4895030,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1775,"KNS 100*120 PN.SİL. J:M12x1,75x40mm MAG","04895031- ESKİ TASARIM, KULLANMAYINIZ",0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1777,Q40/16-20 (T-188-1 1/8) ÖZEL PN. SİL.,TEKNİK MASURA,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1778,Q40/16-20 (T-188-2 1/8) ÖZEL PN. SİL.,TEKNİK MASURA,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
17K1836,KNS  32*10 VİTON KEÇELİ PN.SİL.MAG,4890071,0,0,2,"2,887.36",2,"2,887.36",0,0,0,0,MAG,MERKEZ
17K1953,KNS 100*100 DİŞİ DİŞ M 16,4895035,0,0,0,0,0,0,0,0,0,0,MAG,MERKEZ
