Firma,Belge Tipi,Belge Numarası,KalemNo,Belge Tarihi,İş Alanı,Müşteri,Müşteri Adı,M.Grp,Ülke,Malzeme,Malzeme Adı,Malzeme Satınalma Açıklaması,Miktar,Miktar Br.,Marka,Malzeme Tipi,Mlz.Grb.,Satış Departmanı,Ciro Tutarı,Net Ciro,Stok Fiyatı,Ek Maliyetler,İndirim/Artırım, Fiyat Farkı,İade Stok Fiyatı,Değer İade,Miktar İade,Kar-Zarar,P. Br.,Seçenek Açıklaması,Tesis,Oran%
01,F3,00457243,30,02.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0158,PISCO DİRSEK R 1/8 - 8 PL-BSPT-MİN,PL8-01M,50.000,AD,PSC,PBP,PBPD,MKN,"5,132.25","3,592.58","1,541.66",0.00,"-1,539.67",0.00,0.00,0.00,0.00,"2,050.92",TL,,99,133.03
01,F3,00441817,100,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0159,PISCO DİRSEK R 1/4 - 8 PL-BSPT-MİN,PL8-02M,200.000,AD,PSC,PBP,PBPD,RGR,"19,866.44","13,906.51","5,764.83",0.00,"-5,959.93",0.00,0.00,0.00,0.00,"8,141.68",TL,,99,141.23
01,F3,00444053,30,09.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0159,PISCO DİRSEK R 1/4 - 8 PL-BSPT-MİN,PL8-02M,300.000,AD,PSC,PBP,PBPD,MKN,"29,966.46","17,979.88","8,647.25",0.00,"-11,986.58",0.00,0.00,0.00,0.00,"9,332.63",TL,,99,107.93
01,F3,00449475,100,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0159,PISCO DİRSEK R 1/4 - 8 PL-BSPT-MİN,PL8-02M,150.000,AD,PSC,PBP,PBPD,MKN,"15,779.47","11,045.63","4,767.33",0.00,"-4,733.84",0.00,0.00,0.00,0.00,"6,278.30",TL,,99,131.69
01,F3,00450787,30,08.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0159,PISCO DİRSEK R 1/4 - 8 PL-BSPT-MİN,PL8-02M,200.000,AD,PSC,PBP,PBPD,MKN,"21,048.38","12,629.03","6,356.44",0.00,"-8,419.35",0.00,0.00,0.00,0.00,"6,272.59",TL,,99,98.68
01,F3,00462745,30,09.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0159,PISCO DİRSEK R 1/4 - 8 PL-BSPT-MİN,PL8-02M,100.000,AD,PSC,PBP,PBPD,MKN,"11,411.25","7,417.31","3,435.31",0.00,"-3,993.94",0.00,0.00,0.00,0.00,"3,982.00",TL,,99,115.91
01,F3,00457243,40,02.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0161,PISCO DİRSEK R 1/4 - 10 PL-BSPT-Mİ,PL10-02M,50.000,AD,PSC,PBP,PBPD,MKN,"6,956.25","4,869.37","1,978.64",0.00,"-2,086.88",0.00,0.00,0.00,0.00,"2,890.73",TL,,99,146.10
01,F3,00441817,110,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0162,PISCO DİRSEK R 3/8 - 10 PL-BSPT-Mİ,PL10-03M,50.000,AD,PSC,PBP,PBPD,RGR,"6,523.80","4,566.66","1,172.75",0.00,"-1,957.14",0.00,0.00,0.00,0.00,"3,393.91",TL,,99,289.40
01,F3,00451643,70,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0162,PISCO DİRSEK R 3/8 - 10 PL-BSPT-Mİ,PL10-03M,50.000,AD,PSC,PBP,PBPD,MKN,"6,970.01","4,530.50","1,696.25",0.00,"-2,439.51",0.00,0.00,0.00,0.00,"2,834.25",TL,,99,167.09
01,F3,00442989,10,26.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0173,PISCO DİŞİ DİRSEK R 1/4 - 6 PLF-BS,PLF6-02,20.000,AD,PSC,PBP,PBPD,RGR,"2,374.26","1,661.98","1,427.60",0.00,-712.28,0.00,0.00,0.00,0.00,234.38,TL,,99,16.42
01,F3,00456130,10,22.07.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0176,PISCO DİŞİ DİRSEK R 1/4 - 8 PLF-BS,PLF8-02,30.000,AD,PSC,PBP,PBPD,RGR,"4,491.53","3,144.07",176.44,0.00,"-1,347.46",0.00,0.00,0.00,0.00,"2,967.63",TL,,99,"1,681.95"
01,F3,00440978,20,03.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0186,PISCO    DİRSEK     8 - 8   PV,PV8,35.000,AD,PSC,PBP,PBPD,MKN,"3,470.59","2,082.35",837.57,0.00,"-1,388.24",0.00,0.00,0.00,0.00,"1,244.78",TL,,99,148.62
01,F3,00440980,20,03.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0186,PISCO    DİRSEK     8 - 8   PV,PV8,28.000,AD,PSC,PBP,PBPD,MKN,"2,776.47","1,665.75",564.31,0.00,"-1,110.72",0.00,0.00,0.00,0.00,"1,101.44",TL,,99,195.18
01,F3,00441052,20,04.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0186,PISCO    DİRSEK     8 - 8   PV,PV8,35.000,AD,PSC,PBP,PBPD,MKN,"3,457.41","2,074.45",813.58,0.00,"-1,382.96",0.00,0.00,0.00,0.00,"1,260.87",TL,,99,154.98
01,F3,00441060,20,04.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0186,PISCO    DİRSEK     8 - 8   PV,PV8,102.000,AD,PSC,PBP,PBPD,MKN,"10,075.88","6,045.66","2,506.19",0.00,"-4,030.22",0.00,0.00,0.00,0.00,"3,539.47",TL,,99,141.23
01,F3,00464619,10,05.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24C0190,PISCO KUYRUKLU DİRSEK 6 PLJ-MINI,PLJ6M,196.000,AD,PSC,PBP,PBPD,MKN,"18,629.22","13,040.53","1,864.54",0.00,"-5,588.69",0.00,0.00,0.00,0.00,"11,175.99",TL,,99,599.40
01,F3,00441818,20,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0355,PISCO   TE BAĞLANTI   8 - 8 - 8,PE8-SMART,100.000,AD,PSC,PBP,PBPT,RGR,"13,637.69","9,546.38","1,927.38",0.00,"-4,091.31",0.00,0.00,0.00,0.00,"7,619.00",TL,,99,395.30
01,F3,00441818,30,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0356,PISCO   TE BAĞLANTI  10 -10 - 10,PE10-SMART,100.000,AD,PSC,PBP,PBPT,RGR,"15,440.75","10,808.53","3,142.26",0.00,"-4,632.22",0.00,0.00,0.00,0.00,"7,666.27",TL,,99,243.97
01,F1,00441973,40,15.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0357,PISCO   TE BAĞLANTI  12 -12 - 12,PE12-SMART,50.000,AD,PSC,PBP,PBPT,RGR,"11,012.50","7,708.75","1,500.78",0.00,"-3,303.75",0.00,0.00,0.00,0.00,"6,207.97",TL,,99,413.65
01,F3,00449475,140,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0357,PISCO   TE BAĞLANTI  12 -12 - 12,PE12-SMART,30.000,AD,PSC,PBP,PBPT,MKN,"6,957.55","4,870.29","1,447.40",0.00,"-2,087.26",0.00,0.00,0.00,0.00,"3,422.89",TL,,99,236.49
01,F3,00451643,110,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0357,PISCO   TE BAĞLANTI  12 -12 - 12,PE12-SMART,30.000,AD,PSC,PBP,PBPT,MKN,"7,019.05","4,562.38","1,447.40",0.00,"-2,456.67",0.00,0.00,0.00,0.00,"3,114.98",TL,,99,215.21
01,F3,00464230,80,30.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0358,PISCO   TE BAĞLANTI  16-16-16    PE,PE16,30.000,AD,PSC,PBP,PBPT,RGR,"13,143.60","9,200.52","2,128.64",0.00,"-3,943.08",0.00,0.00,0.00,0.00,"7,071.88",TL,,99,332.23
01,F3,00451643,100,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0361,PISCO   TE BAĞLANTI  6-6-6 PE MINI,PE6M,50.000,AD,PSC,PBP,PBPT,MKN,"6,374.59","4,143.48",361.83,0.00,"-2,231.11",0.00,0.00,0.00,0.00,"3,781.65",TL,,99,"1,045.15"
01,F3,00449682,30,24.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0366,PISCO INEGAL TE  12-8-12  PEG,PEG12-8,10.000,AD,PSC,PBP,PBPT,MKN,"2,316.82","1,621.77",437.83,0.00,-695.05,0.00,0.00,0.00,0.00,"1,183.94",TL,,99,270.41
01,F3,00451643,160,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0366,PISCO INEGAL TE  12-8-12  PEG,PEG12-8,25.000,AD,PSC,PBP,PBPT,MKN,"5,849.21","3,801.99","1,094.57",0.00,"-2,047.22",0.00,0.00,0.00,0.00,"2,707.42",TL,,99,247.35
01,F3,00465068,20,11.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0366,PISCO INEGAL TE  12-8-12  PEG,PEG12-8,30.000,AD,PSC,PBP,PBPT,MKN,"7,414.54","5,190.18","2,028.58",0.00,"-2,224.36",0.00,0.00,0.00,0.00,"3,161.60",TL,,99,155.85
01,F3,00451643,170,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0367,PISCO INEGAL TE  12-10-12  PEG,PEG12-10-SMART,30.000,AD,PSC,PBP,PBPT,MKN,"7,019.05","4,562.73",861.96,0.00,"-2,456.32",0.00,0.00,0.00,0.00,"3,700.77",TL,,99,429.34
01,F3,00453128,30,05.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24E0367,PISCO INEGAL TE  12-10-12  PEG,PEG12-10-SMART,50.000,AD,PSC,PBP,PBPT,MKN,"11,745.18","8,221.63","1,436.59",0.00,"-3,523.55",0.00,0.00,0.00,0.00,"6,785.04",TL,,99,472.30
01,F3,00441818,50,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0445,PISCO YE BAĞLANTI  8 PY,PY8-SMART,100.000,AD,PSC,PBP,PBPY,RGR,"14,063.86","9,844.70","2,437.57",0.00,"-4,219.16",0.00,0.00,0.00,0.00,"7,407.13",TL,,99,303.87
01,F3,00444053,40,09.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0445,PISCO YE BAĞLANTI  8 PY,PY8-SMART,85.000,AD,PSC,PBP,PBPY,MKN,"12,021.20","7,212.72","2,071.93",0.00,"-4,808.48",0.00,0.00,0.00,0.00,"5,140.79",TL,,99,248.12
01,F3,00448954,40,15.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0445,PISCO YE BAĞLANTI  8 PY,PY8-SMART,15.000,AD,PSC,PBP,PBPY,MKN,"2,234.33","1,340.60",493.42,0.00,-893.73,0.00,0.00,0.00,0.00,847.18,TL,,99,171.70
01,F3,00450787,10,08.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0445,PISCO YE BAĞLANTI  8 PY,PY8-SMART,100.000,AD,PSC,PBP,PBPY,MKN,"14,900.59","8,940.36","4,552.71",0.00,"-5,960.23",0.00,0.00,0.00,0.00,"4,387.65",TL,,99,96.37
01,F3,00462786,20,09.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0445,PISCO YE BAĞLANTI  8 PY,PY8-SMART,10.000,AD,PSC,PBP,PBPY,MKN,"1,615.65","1,049.98",434.35,0.00,-565.67,0.00,0.00,0.00,0.00,615.63,TL,,99,141.74
01,F3,00462788,20,09.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0445,PISCO YE BAĞLANTI  8 PY,PY8-SMART,10.000,AD,PSC,PBP,PBPY,MKN,"1,615.65","1,050.36",434.35,0.00,-565.29,0.00,0.00,0.00,0.00,616.01,TL,,99,141.82
01,F3,00464450,90,04.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0445,PISCO YE BAĞLANTI  8 PY,PY8-SMART,50.000,AD,PSC,PBP,PBPY,RGR,"7,990.51","5,593.36","1,887.83",0.00,"-2,397.15",0.00,0.00,0.00,0.00,"3,705.53",TL,,99,196.29
01,F3,00464230,100,30.10.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0446,PISCO YE BAĞLANTI  10 PY,PY10-SMART,5.000,AD,PSC,PBP,PBPY,RGR,921.09,644.58,204.03,0.00,-276.51,0.00,0.00,0.00,0.00,440.55,TL,,99,215.92
01,F3,00464450,100,04.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24F0446,PISCO YE BAĞLANTI  10 PY,PY10-SMART,45.000,AD,PSC,PBP,PBPY,RGR,"8,331.37","5,831.77","2,008.06",0.00,"-2,499.60",0.00,0.00,0.00,0.00,"3,823.71",TL,,99,190.42
01,F3,00449475,130,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0494,PISCO   NİPEL   8 - 8   PU,PU8-SMART,100.000,AD,PSC,PBP,PBPN,MKN,"10,519.64","7,363.75","2,254.52",0.00,"-3,155.89",0.00,0.00,0.00,0.00,"5,109.23",TL,,99,226.62
01,F1,00441973,10,15.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0496,PISCO   NİPEL  12 -12   PU,PU12-SMART,40.000,AD,PSC,PBP,PBPN,RGR,"5,618.40","3,932.88","1,220.82",0.00,"-1,685.52",0.00,0.00,0.00,0.00,"2,712.06",TL,,99,222.15
01,F3,00442178,10,17.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0496,PISCO   NİPEL  12 -12   PU,PU12-SMART,50.000,AD,PSC,PBP,PBPN,RGR,"6,988.53","4,891.97","1,526.02",0.00,"-2,096.56",0.00,0.00,0.00,0.00,"3,365.95",TL,,99,220.57
01,F3,00451643,80,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0496,PISCO   NİPEL  12 -12   PU,PU12-SMART,30.000,AD,PSC,PBP,PBPN,MKN,"4,476.22","2,909.54","1,037.67",0.00,"-1,566.68",0.00,0.00,0.00,0.00,"1,871.87",TL,,99,180.39
01,F3,00451643,90,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0497,PISCO   NİPEL  16 -16   PU,PU16,20.000,AD,PSC,PBP,PBPN,MKN,"4,651.35","3,023.38",853.49,0.00,"-1,627.97",0.00,0.00,0.00,0.00,"2,169.89",TL,,99,254.24
01,F3,00449474,110,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0500,PISCO İNEGAL NİPEL  8 - 6  PG,PG8-6-SMART,50.000,AD,PSC,PBP,PBPN,MKN,"5,502.85","3,851.99",982.93,0.00,"-1,650.86",0.00,0.00,0.00,0.00,"2,869.06",TL,,99,291.89
01,F3,00464450,120,04.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0500,PISCO İNEGAL NİPEL  8 - 6  PG,PG8-6-SMART,50.000,AD,PSC,PBP,PBPN,RGR,"5,904.41","4,133.09","1,352.76",0.00,"-1,771.32",0.00,0.00,0.00,0.00,"2,780.33",TL,,99,205.53
01,F3,00449474,120,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0502,PISCO İNEGAL NİPEL  10 - 8  PG,PG10-8-SMART,70.000,AD,PSC,PBP,PBPN,MKN,"9,988.45","6,991.91","2,139.80",0.00,"-2,996.54",0.00,0.00,0.00,0.00,"4,852.11",TL,,99,226.76
01,F3,00449474,130,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0503,PISCO İNEGAL NİPEL  12 - 8  PG,PG12-8,50.000,AD,PSC,PBP,PBPN,MKN,"7,742.18","5,419.53","2,021.47",0.00,"-2,322.65",0.00,0.00,0.00,0.00,"3,398.06",TL,,99,168.10
01,F3,00457378,20,05.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0504,PISCO İNEGAL NİPEL  12 - 10  PG,PG12-10-SMART,20.000,AD,PSC,PBP,PBPN,RGR,"3,132.16","2,192.51",667.29,0.00,-939.65,0.00,0.00,0.00,0.00,"1,525.22",TL,,99,228.57
01,F3,00465068,30,11.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0504,PISCO İNEGAL NİPEL  12 - 10  PG,PG12-10-SMART,40.000,AD,PSC,PBP,PBPN,MKN,"6,467.37","4,527.16","1,468.74",0.00,"-1,940.21",0.00,0.00,0.00,0.00,"3,058.42",TL,,99,208.23
01,F3,00465242,30,12.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0504,PISCO İNEGAL NİPEL  12 - 10  PG,PG12-10-SMART,10.000,AD,PSC,PBP,PBPN,MKN,"1,603.98","1,122.79",367.19,0.00,-481.19,0.00,0.00,0.00,0.00,755.60,TL,,99,205.78
01,F3,00457422,10,05.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0505,PISCO İNEGAL NİPEL  16 - 12  PG,PG16-12,35.000,AD,PSC,PBP,PBPN,RGR,"8,378.71","5,865.10",231.64,0.00,"-2,513.61",0.00,0.00,0.00,0.00,"5,633.46",TL,,99,"2,431.99"
01,F3,00449475,120,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0507,PISCO   NİPEL   6 - 6   PU-MINI,PU6M,100.000,AD,PSC,PBP,PBPN,MKN,"9,686.41","6,780.49","1,500.21",0.00,"-2,905.92",0.00,0.00,0.00,0.00,"5,280.28",TL,,99,351.97
01,F3,00457243,50,02.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0507,PISCO   NİPEL   6 - 6   PU-MINI,PU6M,95.000,AD,PSC,PBP,PBPN,MKN,"9,479.46","6,635.44","1,473.20",0.00,"-2,844.02",0.00,0.00,0.00,0.00,"5,162.24",TL,,99,350.41
01,F3,00457642,50,07.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0507,PISCO   NİPEL   6 - 6   PU-MINI,PU6M,5.000,AD,PSC,PBP,PBPN,MKN,509.79,356.67,114.32,0.00,-153.12,0.00,0.00,0.00,0.00,242.35,TL,,99,211.99
01,F3,00449475,150,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0509,PISCO PERDE GEÇİŞ NİPELİ 6 -PM,PM6-SMART,50.000,AD,PSC,PBP,PBPN,MKN,"6,613.84","4,629.69","1,058.91",0.00,"-1,984.15",0.00,0.00,0.00,0.00,"3,570.78",TL,,99,337.21
01,F3,00453128,10,05.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0509,PISCO PERDE GEÇİŞ NİPELİ 6 -PM,PM6-SMART,50.000,AD,PSC,PBP,PBPN,MKN,"6,698.97","4,689.28","1,058.91",0.00,"-2,009.69",0.00,0.00,0.00,0.00,"3,630.37",TL,,99,342.84
01,F3,00457243,60,02.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0509,PISCO PERDE GEÇİŞ NİPELİ 6 -PM,PM6-SMART,10.000,AD,PSC,PBP,PBPN,MKN,"1,362.64",953.85,219.02,0.00,-408.79,0.00,0.00,0.00,0.00,734.83,TL,,99,335.51
01,F3,00457642,60,07.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0509,PISCO PERDE GEÇİŞ NİPELİ 6 -PM,PM6-SMART,20.000,AD,PSC,PBP,PBPN,MKN,"2,784.65","1,949.25",247.23,0.00,-835.40,0.00,0.00,0.00,0.00,"1,702.02",TL,,99,688.44
01,F3,00457647,60,07.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0509,PISCO PERDE GEÇİŞ NİPELİ 6 -PM,PM6-SMART,11.000,AD,PSC,PBP,PBPN,MKN,"1,531.56","1,072.20",135.97,0.00,-459.36,0.00,0.00,0.00,0.00,936.23,TL,,99,688.56
01,F3,00464475,60,04.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0509,PISCO PERDE GEÇİŞ NİPELİ 6 -PM,PM6-SMART,9.000,AD,PSC,PBP,PBPN,MKN,"1,277.36",894.04,304.90,0.00,-383.32,0.00,0.00,0.00,0.00,589.14,TL,,99,193.22
01,F3,00449582,10,22.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0510,PISCO PERDE GEÇİŞ NİPELİ 8 -PM,PM8-SMART,50.000,AD,PSC,PBP,PBPN,MKN,"7,058.97","4,941.28","1,142.85",0.00,"-2,117.69",0.00,0.00,0.00,0.00,"3,798.43",TL,,99,332.36
01,F3,00453129,20,05.06.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24G0510,PISCO PERDE GEÇİŞ NİPELİ 8 -PM,PM8-SMART,50.000,AD,PSC,PBP,PBPN,MKN,"7,156.12","5,009.28",995.29,0.00,"-2,146.84",0.00,0.00,0.00,0.00,"4,013.99",TL,,99,403.30
01,F3,00465068,10,11.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24L0595,PISCO INEGAL UZATMA  4 - 6 PGJ LÜLE,PGJ4-6,100.000,AD,PSC,PBP,PBPS,MKN,"9,508.67","6,656.07",200.02,0.00,"-2,852.60",0.00,0.00,0.00,0.00,"6,456.05",TL,,99,"3,227.70"
01,F3,00441818,80,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24L0598,PISCO INEGAL UZATMA  8 - 6 PGJ,PGJ8-6,60.000,AD,PSC,PBP,PBPS,RGR,"5,055.12","3,538.58","1,039.86",0.00,"-1,516.54",0.00,0.00,0.00,0.00,"2,498.72",TL,,99,240.29
01,F3,00441818,90,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24L0601,PISCO INEGAL UZATMA  10 - 8 PGJ,PGJ10-8,60.000,AD,PSC,PBP,PBPS,RGR,"6,077.95","4,254.57",708.98,0.00,"-1,823.38",0.00,0.00,0.00,0.00,"3,545.59",TL,,99,500.10
01,F3,00441818,100,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24L0603,PISCO INEGAL UZATMA  12 - 8 PGJ,PGJ12-8,60.000,AD,PSC,PBP,PBPS,RGR,"6,412.34","4,488.64",453.09,0.00,"-1,923.70",0.00,0.00,0.00,0.00,"4,035.55",TL,,99,890.67
01,F3,00441818,60,11.01.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24M0641,PISCO HIZ AYAR VALFI   R1/8-6  JSC,JSC6-01A-SMART,30.000,AD,PSC,PBP,PBPH,RGR,"13,483.61","9,438.53","2,480.32",0.00,"-4,045.08",0.00,0.00,0.00,0.00,"6,958.21",TL,,99,280.54
01,F3,00451643,120,17.05.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24M0641,PISCO HIZ AYAR VALFI   R1/8-6  JSC,JSC6-01A-SMART,40.000,AD,PSC,PBP,PBPH,MKN,"19,207.82","12,485.08","3,612.06",0.00,"-6,722.74",0.00,0.00,0.00,0.00,"8,873.02",TL,,99,245.65
01,F3,00466055,10,22.11.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24M0641,PISCO HIZ AYAR VALFI   R1/8-6  JSC,JSC6-01A-SMART,100.000,AD,PSC,PBP,PBPH,MKN,"49,823.79","32,385.47","10,307.83",0.00,"-17,438.32",0.00,0.00,0.00,0.00,"22,077.64",TL,,99,214.18
01,F3,00449474,20,19.04.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24M0644,PISCO HIZ AYAR VALFI   R1/8-8  JSC,JSC8-01A-SMART,30.000,AD,PSC,PBP,PBPH,MKN,"15,331.60","10,732.12","3,022.10",0.00,"-4,599.48",0.00,0.00,0.00,0.00,"7,710.02",TL,,99,255.12
01,F3,00457243,70,02.08.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24M0644,PISCO HIZ AYAR VALFI   R1/8-8  JSC,JSC8-01A-SMART,20.000,AD,PSC,PBP,PBPH,MKN,"10,529.16","7,370.41","2,083.81",0.00,"-3,158.75",0.00,0.00,0.00,0.00,"5,286.60",TL,,99,253.70
01,F3,00444053,10,09.02.2024 00:00:00,34,102892,İHSAN KOÇAK MAKİNA SAN.VE TİC. A.Ş.,06,TR,24M0645,PISCO HIZ AYAR VALFI   R1/4-8  JSC,JSC8-02A-SMART,200.000,AD,PSC,PBP,PBPH,MKN,"103,778.23","62,266.94","15,371.36",0.00,"-41,511.29",0.00,0.00,0.00,0.00,"46,895.58",TL,,99,305.08
